GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
10859	204	186	157	35	66	119
102466251	1	0	0	0	0	0
11006	7819	5082	4774	2329	3008	3487
102724290	80	13	16	9	22	27
79166	12	14	6	1	0	5
115653	0	1	0	0	0	0
3804	0	0	0	1	0	2
3802	0	0	0	1	0	1
101928804	0	0	0	0	0	0
3805	46	13	26	10	5	11
3811	0	0	1	0	0	0
3809	0	0	0	1	0	0
3812	4	2	9	7	0	8
2204	29	12	11	1375	1559	1952
9437	0	0	0	0	0	0
199713	4	0	1	0	2	2
55655	131	89	71	1	13	17
107985325	77	54	56	12	28	21
51206	14	4	4	10	3	5
112724	998	951	792	184	215	275
54869	628	622	496	108	155	161
54776	4435	4783	3991	3390	3811	4133
102466872	0	0	0	0	0	0
7138	2695	1764	2251	782	857	903
7137	41	40	34	36	34	22
352909	27	32	6	16	15	20
101930593	7	5	1	2	4	5
6861	3	3	6	43	47	109
5794	526	290	302	90	113	104
255043	587	531	398	106	110	158
22870	14103	18134	16070	6109	6589	6897
102465482	9	2	7	2	1	1
102465481	10	12	3	11	11	6
102466739	3	1	0	9	9	3
23640	1051	1262	1041	393	502	583
84446	195	171	143	44	34	66
284417	514	524	374	341	322	503
84787	1182	1099	1098	259	308	401
125965	8	7	4	1	6	6
284418	2	1	0	1	0	2
3589	8	10	2	1	1	4
147744	4	8	2	1	4	0
388564	9	9	7	2	5	0
6158	25035	18988	19390	9499	12469	11495
102465483	10	10	6	6	5	11
27338	3242	3273	3083	3874	4556	3357
109623451	6	3	4	10	5	5
105372462	13	13	9	8	7	8
729956	244	239	201	16	20	31
79763	1462	2112	1618	699	896	1026
89887	221	259	194	94	93	133
57106	417	380	375	136	106	172
284297	123	59	100	15	15	26
646643	0	0	0	0	0	0
100130827	0	0	0	0	0	0
163033	258	217	161	145	153	151
84922	461	463	356	429	509	575
147807	429	327	348	35	26	50
107985322	40	53	36	61	60	39
100507290	827	772	616	236	251	339
147808	356	181	219	60	106	113
107983998	386	280	259	186	203	299
51545	803	604	491	267	255	356
51157	733	479	471	202	278	297
29903	931	918	807	99	116	143
11338	9937	10900	10466	7120	7988	7962
29924	5719	5054	4524	1571	1836	1864
338321	18	9	8	8	22	20
105372465	0	0	0	0	0	0
342931	1	0	0	4	1	2
729974	1	0	0	3	2	2
204801	8	5	6	1	1	3
147945	0	0	0	49	62	15
126204	0	0	0	0	3	0
126205	0	0	0	0	1	0
126206	0	0	0	0	0	0
101928886	0	1	0	3	1	0
126208	1209	1279	1077	571	841	757
55311	911	803	631	298	513	523
85569	0	0	0	0	0	0
342933	11	11	15	4	4	7
649137	6	4	8	2	0	5
79149	267	341	289	76	91	165
100506374	26	23	9	8	10	18
105372470	6	4	7	6	1	7
112268243	26	25	28	11	17	17
105372468	1	0	2	0	0	0
147947	14	16	9	0	0	6
147948	79	54	83	38	26	41
386758	52	37	26	22	13	8
147949	148	124	150	21	38	45
63934	7	3	2	4	6	5
100128252	0	0	2	0	0	0
105372471	0	4	2	0	0	1
57573	3	5	0	1	5	0
101928982	8	4	2	1	1	2
140612	481	336	359	130	139	153
112268241	38	39	31	9	5	6
388566	457	372	432	90	50	88
58491	211	222	252	53	44	63
114818278	18	14	17	3	5	5
147670	8	7	7	3	1	3
90485	0	0	0	0	0	0
105372473	0	0	0	0	0	0
105372472	0	0	0	0	0	0
101929059	0	0	0	0	0	0
23619	1	0	0	0	0	0
5178	4	0	0	0	0	0
100169890	0	0	0	0	0	0
100073347	0	0	0	0	0	0
105372475	0	0	0	0	0	0
57663	0	0	0	0	0	0
114026	1	1	0	0	0	0
503835	0	0	0	0	0	0
9422	1487	1276	1118	1482	1502	1603
6795	70	48	45	32	24	19
390980	364	386	340	392	519	423
105372476	49	21	28	6	2	9
10794	86	68	94	238	356	191
125919	219	238	161	219	291	350
57343	713	694	604	928	1183	1170
284306	227	193	180	146	202	215
10597	197	178	169	155	208	229
147694	1116	975	883	869	1060	1335
7565	277	244	286	192	239	247
388567	223	264	229	66	77	98
57191	41	19	24	2	10	5
400720	506	417	452	507	696	607
79744	819	357	627	224	291	260
374928	939	430	632	604	582	712
256051	541	484	484	327	295	426
162972	709	600	599	240	360	342
55659	282	246	255	241	286	290
284307	27	13	16	3	3	4
348327	526	491	543	269	323	273
7693	1221	1105	1091	2451	2708	2660
10520	783	738	565	1055	1024	1091
201516	3	2	0	0	0	1
90233	1045	990	957	883	1076	1027
7710	83	30	44	19	12	20
79891	733	665	617	1206	1390	1356
284309	1152	813	939	2171	2638	2733
54807	489	520	404	1052	1265	889
79818	284	233	213	138	191	202
2282	36	26	14	18	16	16
100293516	764	680	515	390	406	512
84914	2751	2309	2185	2349	2564	2652
100874260	352	289	229	187	205	175
730051	933	768	605	327	388	446
147687	1091	892	970	1056	1121	1199
147686	13	4	8	6	5	3
10172	251	219	198	164	156	158
147685	29	15	14	7	12	10
80095	534	378	443	122	115	183
100128398	177	82	107	26	16	42
105372478	2	0	0	0	0	0
284312	0	0	0	0	0	0
7694	0	0	0	0	0	0
65982	0	0	0	0	0	0
79673	233	197	205	167	173	181
10782	2608	1923	1989	3465	2897	3843
105372479	35	21	34	20	25	20
27300	1830	1580	1376	258	463	391
105372482	120	137	107	33	54	23
7554	894	846	661	400	482	460
108903150	857	963	800	1441	1326	1463
105372481	677	798	662	1241	1069	1252
105372480	108	147	103	182	152	182
342945	315	323	269	194	214	269
102465484	3	4	0	1	0	0
1	160	153	117	86	104	137
503538	179	137	118	107	107	207
162968	251	211	183	130	158	261
105372483	15	14	6	5	0	9
116412	52	42	47	6	20	24
105372484	11	10	0	2	2	3
100616168	0	4	2	4	0	0
6193	18952	16159	15583	5012	6598	8072
113218487	5295	4378	3945	1255	1412	1909
646862	1	0	0	2	0	2
110806301	2	1	3	2	2	2
201514	620	638	549	196	195	336
7691	272	232	273	98	153	171
388569	453	417	392	122	162	227
25799	732	659	616	473	536	719
55663	336	304	311	77	86	161
112268251	29	28	35	7	8	16
10998	169	147	135	67	75	48
105372485	46	25	32	16	10	17
84878	441	485	439	134	145	177
105372486	52	51	43	20	17	30
10155	18848	20969	17983	5954	7490	8865
102465976	6	15	11	8	22	17
27243	2706	2250	2249	1978	2260	2032
9040	2469	2743	2380	1836	2238	1889
100131691	367	303	287	184	223	279
7593	1009	753	665	337	399	634
65996	1290	1069	1262	326	404	678
107987272	32	26	20	14	12	33
245938	0	0	0	0	0	0
81623	0	0	0	0	0	0
140850	0	0	0	0	0	0
245939	0	0	0	0	0	0
140881	0	0	0	0	0	0
400830	0	0	0	0	0	0
140680	1373	999	829	143	193	140
85364	3013	2498	2334	2016	2369	2716
100507459	257	175	183	74	94	121
6666	1896	2166	1672	70	94	86
101929937	138	101	95	29	26	49
80023	974	735	717	199	188	312
57761	6908	1768	3256	691	600	1879
10616	6854	4368	4746	3294	2788	4611
128637	4053	3010	3040	2521	2608	2797
1457	4974	4088	3735	4522	5858	7685
6939	29	35	28	3	3	2
107985387	0	0	0	0	0	0
140809	1002	1044	819	376	294	827
107985423	18	20	14	2	2	7
105372491	0	0	0	0	0	0
85508	0	0	0	0	0	2
113278	0	0	0	4	0	2
83541	187	170	136	352	382	399
51378	4	0	0	1	0	0
105372492	0	0	0	0	0	0
343637	2	3	1	0	0	4
105372494	0	0	0	0	0	0
9491	2041	1999	1743	841	1133	1094
105372493	6	0	3	1	0	0
55321	15	9	7	3	3	14
105372496	1	2	0	0	1	2
400831	0	1	0	0	0	0
642636	0	0	0	0	0	0
9751	4	4	11	0	0	0
100528031	297	312	285	158	196	213
27111	14	9	9	12	14	21
100507495	83	77	66	63	100	174
2280	4412	4581	3798	1900	2304	2439
102465524	2	2	1	1	1	1
105372497	0	0	0	0	0	0
55968	1002	1148	988	497	642	755
284759	351	327	272	10	23	27
105372499	73	53	72	2	7	6
105372498	1	1	0	0	0	0
128646	67	45	52	8	13	9
107985409	94	63	51	2	5	7
10326	2681	2185	1959	911	1069	1435
55423	38	25	21	30	41	55
101929010	1	2	0	0	0	0
105369219	38	39	18	5	9	33
100289473	11	2	1	2	0	3
107984104	5	1	5	7	4	12
105372501	1	0	2	1	5	4
107984088	10	10	6	21	47	47
102724545	46	37	31	97	123	190
140885	3518	3130	2772	7093	8187	12161
727993	7	1	5	0	2	3
5173	13	10	2	2	1	1
140901	1222	1122	1136	1016	1199	1204
105372502	0	1	0	0	0	0
388780	2	2	3	2	0	4
7053	2	0	0	0	0	2
105372503	0	0	0	0	0	0
343641	0	0	0	0	0	0
6628	5511	5749	5534	4314	4802	4737
100113378	0	1	0	5	4	0
79175	225	252	231	81	116	142
105372504	0	0	0	0	0	0
117532	6	7	6	0	3	0
105372505	0	1	1	0	0	0
10528	5169	6412	4613	3232	4054	3711
100302138	60	101	78	57	75	68
692213	42	65	30	22	15	14
677831	26	24	14	3	6	3
692201	118	177	121	48	38	45
26793	34	34	46	9	12	9
26792	33	49	25	17	10	6
3420	1627	1942	1600	1028	1290	1413
105372507	1	1	0	5	1	1
57593	8	4	4	11	17	30
105372506	1	0	0	0	7	4
56265	22	29	19	333	376	1411
128653	0	0	0	0	0	0
100288797	0	0	0	0	0	0
64773	1715	1084	859	504	575	700
64601	1184	1080	1055	821	1020	1144
5786	2105	1693	1857	2010	2252	2693
2797	12	9	9	27	37	83
64949	464	522	362	21	39	45
101929098	0	0	0	0	0	1
5020	0	0	0	0	0	1
551	0	0	0	0	0	0
100134015	34	34	19	27	31	22
22888	318	209	262	253	359	352
60493	684	743	554	986	1307	1185
9762	35	28	10	302	380	545
107985414	6	4	3	0	1	1
65992	891	733	685	362	339	411
3704	1194	1170	940	1101	1240	1109
83959	413	540	296	97	136	160
25943	1823	1206	1214	501	475	847
105372508	8	5	2	5	0	3
105372509	0	0	0	0	0	0
8455	2577	2244	2509	983	1332	1396
64096	0	0	0	0	0	0
80332	3	1	2	0	0	0
6614	3680	1542	975	4204	2019	4871
116835	6	9	10	0	0	0
54976	1479	2022	1602	298	408	329
25876	2	2	4	3	1	7
1059	2873	3046	2635	530	591	756
994	1222	1159	1046	173	245	272
101929125	1	0	0	2	1	2
55317	288	250	221	100	149	161
57506	4211	3537	3231	1715	2193	2574
107985395	11	5	5	2	6	5
80025	2625	2027	1792	1422	1510	1718
406896	2	2	0	4	3	5
100302282	2	2	0	4	3	5
11237	2519	1810	1607	661	846	938
54498	93	57	38	492	414	815
728228	0	0	2	0	3	5
146	5	0	3	0	0	0
105372510	0	0	0	0	0	0
5621	1015	773	615	2507	2723	3125
23627	0	0	0	0	1	1
149830	0	0	0	0	0	0
105372511	10	4	2	0	0	10
9770	2616	2796	2598	493	678	1796
107985392	16	10	17	4	18	8
9962	1766	1337	1329	4211	4921	3446
29058	1893	1912	1733	934	1220	1248
5111	3574	3635	3593	265	248	699
100302739	721	704	778	52	49	156
8760	1411	942	1060	505	618	643
128674	0	0	0	0	0	0
100507629	0	0	0	0	0	0
107985411	0	0	0	0	0	0
643406	28	23	22	6	8	3
105372513	2	0	0	0	0	0
149837	386	259	271	22	60	65
101929207	0	0	0	0	0	0
56261	5610	2154	2246	1298	1223	1489
105372514	0	4	1	0	0	0
149840	227	150	139	55	55	60
1114	3	2	5	3	2	3
51605	455	517	436	454	474	731
84515	1324	1552	1491	485	396	808
101929225	10	16	10	1	0	8
54675	728	815	640	514	501	439
164312	17	24	13	3	2	8
55612	94	166	112	12	20	10
101929244	0	3	2	3	0	0
105372516	0	0	0	0	0	0
105372517	1	2	5	0	0	0
650	249	196	162	684	499	823
101929265	0	0	0	0	0	0
101929288	0	0	0	0	0	0
101929312	0	0	0	0	0	0
102465865	0	0	0	0	0	0
105372518	0	0	0	0	0	0
54363	0	0	0	0	0	0
56255	1064	888	1078	942	1031	1319
105372520	1	3	1	1	2	0
23236	60	34	55	66	64	153
100874337	0	0	0	0	0	0
105372521	1	0	0	3	0	2
26767	0	0	0	0	0	0
105372522	1	0	0	0	0	1
5332	28	24	23	60	62	98
101929329	177	220	242	36	50	45
24141	4026	4261	4511	560	709	458
57144	3	11	2	1	2	0
105372523	0	0	0	0	0	0
101929348	0	0	0	0	0	0
101929371	0	0	1	0	0	0
100131208	0	0	0	0	0	1
63926	89	88	56	25	24	31
105372524	0	3	0	4	5	8
6616	35	25	20	199	124	576
112268268	0	0	0	0	0	1
8195	871	928	781	456	532	611
128710	312	234	222	79	93	115
182	196	95	90	250	185	285
102465525	0	0	0	0	0	0
101929395	0	0	0	0	0	0
107985398	0	0	0	0	0	0
105372525	0	0	0	0	0	0
101929413	0	0	0	0	0	0
728434	0	0	0	0	0	0
105372527	0	0	0	0	0	0
105372528	0	0	0	0	0	0
339593	0	0	0	0	0	0
105372529	0	0	0	0	0	0
105372530	0	0	0	0	0	0
728450	0	0	0	0	0	0
22903	991	755	898	400	488	541
105372531	0	0	0	0	0	0
107985406	0	0	0	0	0	0
107985407	0	0	0	0	0	0
105372532	0	2	0	0	0	0
101929486	1	0	0	0	2	0
102606466	0	0	0	0	0	0
105372535	2	0	0	0	1	1
100505515	0	0	0	0	0	0
55304	16	6	5	0	2	5
55617	280	214	214	320	299	374
140862	24	12	25	124	183	199
105372539	3	1	1	11	16	11
100505536	0	1	1	2	3	2
51575	648	631	738	1228	1097	1231
79133	435	230	324	453	457	471
80343	0	0	1	1	0	0
140733	28	22	17	13	19	21
23767	6	1	0	6	15	11
140848	0	0	0	0	0	0
100379174	0	0	0	0	0	0
107985394	0	0	0	0	0	0
613266	1	5	1	0	0	0
55614	366	308	331	134	195	161
105372541	0	0	0	0	0	0
105372542	0	0	1	0	0	0
6629	1225	1149	1164	1104	1317	1209
56914	1	0	0	0	0	0
105372544	0	0	0	0	0	0
105372545	0	0	0	0	0	0
5126	0	0	0	0	0	0
105372546	0	0	0	0	0	0
631	88	49	50	3	3	19
11034	1826	1647	1430	1709	1877	2487
6238	2766	2915	3101	1915	1963	2398
140836	0	0	0	0	0	0
105372547	0	0	0	0	0	0
107985440	2	0	3	0	0	0
105372548	0	0	0	0	0	0
105372549	7	6	4	0	2	3
27131	3669	2544	2882	1926	2017	2178
692086	10	23	21	18	30	18
92667	783	609	709	173	201	212
58495	161	75	63	2	1	1
100303755	175	197	164	23	30	40
57325	666	624	630	36	41	91
105372551	0	0	0	0	0	0
7692	500	451	341	145	268	197
105372550	9	12	11	1	2	1
107985418	0	0	0	0	0	0
440757	0	0	0	0	0	0
55184	6154	4656	4673	1179	1471	863
10621	369	394	337	379	431	450
100422875	0	2	1	0	3	4
10741	133	158	202	265	177	283
10483	3141	3004	3071	2341	2299	2196
388789	569	325	349	236	292	204
92675	666	601	535	175	316	247
101929526	0	0	0	1	0	0
107985399	6	2	4	0	0	5
29075	5	4	4	1	1	4
100270804	53	21	28	14	13	10
100128496	0	0	0	0	0	0
140856	0	0	0	0	0	0
102724734	0	0	0	0	0	0
107985442	0	0	0	0	0	0
101929547	5	2	0	0	0	1
57419	9	14	7	7	8	19
100130264	1	0	0	0	0	0
107987276	0	0	0	0	0	0
54453	30	0	5	150	112	231
51126	1497	1543	1389	785	955	958
105372553	73	46	42	26	24	32
51340	882	661	763	1314	1750	1415
26074	1	3	0	0	0	0
105372554	0	0	0	0	0	0
107985413	0	0	0	0	0	0
101929575	7	1	8	0	0	0
3642	14	7	4	20	7	20
57186	1946	2206	1795	2573	2630	4221
105372555	13	11	8	44	23	41
105372556	52	15	33	13	8	19
55857	1365	710	888	659	886	1033
101929591	54	26	25	9	13	41
22803	11075	8246	10193	9346	10540	11477
644524	686	284	394	597	643	386
105372558	466	123	212	60	60	92
112268271	891	490	453	311	307	348
4821	19	14	8	53	38	45
101929625	0	0	0	0	0	0
101929608	1	0	0	0	0	0
5075	0	0	0	1	0	0
100270679	0	0	0	0	0	0
105372560	0	0	0	0	0	0
105372561	0	0	0	0	0	0
101929663	0	0	0	0	0	0
284788	0	0	0	0	0	0
105372562	0	0	0	0	0	0
105372563	0	0	0	0	0	0
105372564	0	0	0	0	0	0
140828	0	0	0	0	0	0
3170	0	0	0	0	0	0
101929685	0	0	0	0	0	0
105372566	0	0	0	0	0	0
105372567	0	0	0	0	0	0
105372568	0	0	0	0	0	0
107985449	0	0	0	0	0	0
101929707	0	0	0	0	0	0
105372569	0	0	0	0	0	0
6754	0	0	0	0	0	0
7056	2775	3814	3054	555	571	2622
22918	9049	9187	9671	820	999	4258
200261	8	8	4	1	0	6
100505664	100	31	53	1	2	2
105372572	4	2	0	7	9	16
105372571	8	4	3	5	3	3
29107	628	705	580	363	425	551
100505683	7	1	5	0	2	1
64412	1289	1334	1200	759	806	917
63908	493	365	385	298	361	380
128817	0	0	0	0	0	0
140880	0	0	0	0	0	0
10047	0	0	0	0	0	0
164380	0	0	0	0	0	0
128821	1	0	0	0	0	0
128822	1	0	0	0	0	0
1471	10158	7696	6815	4225	4676	5571
107985383	1	3	3	0	0	0
105372573	0	0	0	0	0	0
1472	2	0	0	0	0	0
105372574	0	0	0	0	0	0
1469	0	0	0	0	0	0
107985432	0	0	0	0	0	0
105372575	0	0	0	0	0	0
1470	0	0	0	0	0	0
1473	0	0	0	0	0	0
92086	28	34	20	13	11	14
107985438	7	8	5	0	1	0
105372576	0	0	0	0	0	0
400839	0	0	0	0	0	0
105372577	0	0	0	0	0	0
105372585	0	0	0	0	0	0
79953	0	0	0	0	0	0
107985402	0	0	0	0	0	0
105372578	0	0	0	2	0	4
8530	198	51	38	32	108	191
57136	1934	1983	1610	789	902	1077
84532	1099	629	599	54	75	95
30813	1	0	0	0	0	0
284798	1	0	0	0	0	0
101926889	6	1	2	2	0	1
955	2502	2335	1950	1642	1653	1851
105372579	29	19	9	8	9	28
5834	3666	3289	2870	672	960	1369
26090	2241	2067	1859	1338	1583	1447
105372581	8	9	8	0	1	1
9837	2057	2358	2041	190	177	441
22981	1098	808	757	156	158	298
140838	539	529	532	192	221	232
102724826	276	232	216	153	218	223
26152	1688	1328	1041	1305	1911	1873
107985400	18	15	11	1	4	1
105372582	13	9	8	1	1	3
728882	21	9	14	2	1	1
101926935	43	17	17	4	4	4
101926955	0	0	0	0	0	0
100134868	188	170	133	27	32	45
284800	17	16	3	2	0	1
149934	0	0	1	0	1	0
284801	1	1	0	0	0	0
724033	0	0	0	0	0	0
100289097	520	292	395	296	310	335
102723316	5	5	4	6	5	1
105379476	13	13	11	27	25	29
647476	0	0	0	0	0	2
105379477	21	16	13	5	8	15
102723390	17	10	8	12	6	11
105379478	0	0	0	0	0	0
400841	0	0	0	0	0	0
107985433	0	0	0	0	0	0
105372586	0	0	1	0	1	0
105372587	0	0	0	0	0	0
284802	441	332	415	151	156	224
140678	3	4	3	1	2	1
105379481	7	7	5	9	11	10
107987280	0	0	0	0	0	0
102723552	0	3	1	1	1	1
245929	0	0	0	0	0	0
245930	0	0	0	0	0	0
117285	0	0	0	0	0	0
245932	0	0	0	0	0	0
245934	0	0	0	0	0	0
245935	0	0	0	0	0	0
245936	0	0	0	0	0	0
245937	1	0	1	0	1	1
28954	0	0	0	1	5	1
140875	1	0	1	1	1	0
81502	4225	4112	3519	2316	2741	2785
100874042	54	53	37	32	24	37
107985416	10	4	1	7	9	4
105372588	0	1	0	1	0	3
3397	139	284	71	238	193	331
100422904	0	0	0	1	1	0
84701	0	0	0	0	0	0
598	969	785	801	7342	6193	7811
105372589	9	6	7	38	17	31
103021294	218	178	200	1950	1620	2251
22974	7941	6956	8531	3280	2959	3440
85366	38	34	19	14	12	11
2307	1	0	0	0	0	0
128853	8	6	6	4	8	12
164395	14	12	7	8	13	24
81572	882	929	781	2236	2552	2342
343702	6	12	6	4	4	11
140706	8	2	4	117	134	197
3055	4943	1997	2465	5951	7383	11887
9777	3540	3033	3108	4894	6162	7739
107985403	249	231	219	327	495	526
128854	9	18	5	9	13	20
5326	3362	2703	2951	7682	10542	10895
23509	3456	3246	3307	1292	1878	2608
100302183	98	99	97	28	56	50
9371	1514	1487	1518	1587	1846	1952
171023	5841	4554	4804	5266	6980	7481
140688	1748	1881	1425	699	924	2358
101929698	26	31	30	23	29	59
105372592	2	0	0	6	4	1
149950	1	0	0	0	2	1
284805	8	9	12	1	5	1
149951	1885	1667	1391	1128	1386	1287
1789	494	496	494	115	109	141
22919	6242	6744	6270	10308	12038	11904
388795	434	341	168	34	66	105
140732	0	0	0	0	0	0
80341	0	0	0	0	0	1
128859	0	0	0	0	0	0
359710	0	0	0	0	0	0
149954	0	0	0	0	0	0
105372714	0	0	0	0	0	0
140683	0	0	0	0	0	0
317716	0	0	0	0	0	0
128861	0	0	0	0	0	0
51297	0	0	0	0	0	0
105372593	0	0	0	0	0	0
92747	0	0	0	0	0	0
105372594	1	0	0	0	0	0
51654	1149	1081	947	680	809	1014
6640	128	122	151	46	49	36
9139	1526	1321	1213	914	1140	1095
63941	806	804	639	235	255	288
128864	13	6	2	0	0	4
170487	49	53	26	0	2	6
1869	3005	3354	3014	798	655	1149
11264	641	689	583	28	30	51
84905	468	432	386	235	334	352
101929746	21	33	16	259	319	306
128866	3636	3065	2807	14371	14682	14795
101926888	60	60	53	62	87	65
22913	7614	7076	6516	6535	7321	6846
100616434	0	0	0	0	0	0
8894	10148	6646	8389	6626	8590	7487
434	7	9	9	1	2	2
191	7306	7690	7555	2259	2707	3076
107985381	21	11	22	62	72	94
83737	2335	1993	2208	5701	6691	7304
693229	0	0	0	0	0	1
83658	2730	2239	2118	1657	1989	1698
84557	349	219	167	1393	1579	1916
128869	1018	1168	1076	542	677	668
105372599	0	1	0	0	0	0
58476	626	404	471	2775	3538	4629
23054	2669	2417	2465	2620	3342	3205
128872	1	1	2	0	0	0
2686	1233	746	569	347	422	447
55902	2187	1659	1602	1194	1241	1267
2937	2516	2318	2358	949	1171	1363
57644	240	130	127	55	64	81
107985393	67	25	30	13	13	7
574501	6	2	4	1	0	1
100616134	3	2	2	1	0	0
26133	6851	5034	4592	5144	6339	7303
111089941	711	601	614	236	340	361
55741	636	570	583	200	305	319
10544	196	305	195	76	106	102
10893	228	169	167	133	146	233
101410538	639	459	467	475	439	520
3692	3608	3761	3001	2354	2955	2710
140846	3	1	5	0	0	0
128876	1	0	1	2	1	2
55245	1525	1569	1210	515	801	1196
554250	1	1	0	0	0	1
8200	5	9	0	1	0	2
100302125	1	0	0	0	0	0
11190	3258	3061	3122	415	478	920
102725201	140	132	122	68	106	112
140873	3	0	0	0	1	0
51614	7859	6371	6319	4889	5531	6009
80307	10	6	5	5	12	31
6676	148	115	114	78	125	118
8904	8956	6028	7560	2888	3996	4158
10137	4366	4059	3423	3804	3962	4394
9054	1038	1219	1058	273	363	421
140823	1312	1425	1272	955	1170	976
9584	18386	12166	12722	29841	36064	35651
51230	2275	2263	2329	1424	1773	2528
51282	956	818	797	280	280	400
140894	17	13	12	3	3	6
647979	9519	6775	7724	10246	13188	11362
2036	165	104	79	21	25	57
100130373	1	0	0	0	0	0
105372602	9	6	7	1	2	6
25980	2025	1849	1598	1185	1586	1740
22839	1310	946	948	2938	2831	4112
101926987	3	0	1	3	3	2
10398	1806	1822	1348	1840	2171	3862
60436	2556	2201	1688	5674	6906	5918
100527943	1561	2334	1597	1312	1357	1541
107985397	3	1	6	1	3	3
55969	1493	2375	1607	1108	1150	1343
84174	355	464	286	175	207	220
57446	914	979	1028	134	176	128
79980	2003	1766	2081	179	155	338
140710	5552	5686	5360	1675	1908	2023
140711	1103	889	784	346	282	697
25939	18493	14844	13581	4639	3707	9875
5933	2786	2394	2957	609	642	1389
140699	395	426	579	433	535	571
6185	14182	14599	14690	15429	16858	16840
2691	0	0	0	0	1	0
63905	789	661	544	942	1049	1397
105372606	2	0	2	6	3	18
6714	997	652	390	9425	8912	15505
10904	2200	1902	1645	3021	3536	3676
4826	77	71	37	100	90	109
105372608	0	0	0	0	0	0
100861522	0	0	0	0	0	0
100287792	0	1	1	0	0	0
105372609	0	0	0	0	0	0
56259	1673	1770	1572	965	1110	1183
128434	7	2	0	0	2	1
9675	1661	1988	1869	506	653	984
58490	2632	2390	2363	2619	3424	3169
7052	88	43	36	23	27	38
107987281	0	0	0	0	0	0
85449	4	5	0	0	4	0
149684	0	1	0	0	0	0
671	0	2	0	2	0	1
3929	4	1	0	0	0	1
388796	977	1123	647	1520	1532	1965
26776	25	33	33	14	21	20
26777	10	26	14	7	9	12
677839	22	21	12	6	17	8
677840	2	2	0	1	2	1
128439	316	287	240	268	280	395
677821	6	9	4	2	4	4
677837	8	0	6	3	0	3
57148	2382	2302	2372	3684	3825	5163
100616190	0	0	0	0	0	0
149685	0	0	0	0	0	0
343578	0	0	0	5	0	3
140679	0	0	0	0	0	1
79913	485	522	414	118	138	182
26051	161	187	142	47	67	99
81610	895	956	936	738	614	665
60625	1157	1273	1119	778	1072	1192
107985448	0	0	0	0	0	0
339568	0	0	0	0	0	0
102724950	0	0	0	0	0	0
105372614	0	0	0	0	0	0
105372613	0	0	0	0	0	0
100505663	0	0	0	0	0	0
105372616	0	0	0	0	0	0
105372617	11	3	2	5	0	6
105372618	1	0	0	0	0	0
107985446	0	0	0	6	4	12
102724968	2	0	1	9	2	3
107985435	2	0	0	1	0	7
105372620	0	0	0	0	0	0
9935	147	55	38	1627	1348	3414
101927098	0	0	0	0	0	0
109623474	0	0	0	0	0	0
100128988	1	0	0	0	1	0
105372621	0	0	0	0	0	0
7150	5814	6340	6926	13412	13098	12545
101927117	456	506	613	1172	1174	1143
5335	2430	2838	2205	424	440	483
102466912	1	1	0	1	1	0
23051	2040	1763	1722	405	393	454
64900	3129	1867	1757	307	392	692
90187	346	242	212	34	39	69
84181	1884	1324	1424	4190	5887	5704
101927182	0	0	0	0	0	0
105372622	0	0	0	0	0	0
11122	0	0	0	0	0	0
105372624	0	0	0	0	0	0
101927159	0	0	0	0	0	0
105372623	0	0	0	0	0	0
101927138	0	0	0	0	0	0
6431	10914	10737	8867	11453	12509	15295
26013	530	292	338	41	56	87
10110	38	28	18	2	1	3
51098	1073	853	879	387	411	348
4605	10898	12194	12547	1950	1684	2052
149699	0	0	0	0	0	0
101927200	8	3	13	1	0	1
107985441	0	0	0	0	0	0
105372625	4	4	14	1	0	1
105372626	0	0	0	0	0	0
84969	738	504	398	178	222	298
57158	10	8	9	7	3	8
51526	1644	1279	1299	2109	2737	2959
100505783	78	49	56	6	25	27
78997	14	0	4	1	0	0
128486	383	331	320	34	25	82
140902	0	0	0	0	0	0
105372629	0	0	0	0	0	0
3172	0	1	1	0	0	0
101927219	0	0	0	0	0	0
100500813	0	0	0	0	0	0
101927242	0	0	0	0	0	2
140834	0	0	0	0	0	0
79183	1096	1145	928	640	817	1045
10955	6126	4117	5198	6851	9844	8386
11142	142	113	77	436	696	1378
100	634	558	505	1265	1277	1935
79015	54	21	19	32	38	32
106144538	53	59	52	6	10	8
8839	25	20	18	0	1	0
60598	60	27	28	9	19	7
140730	218	147	134	42	26	19
7529	18452	16867	16558	12443	14598	13995
80336	1240	612	594	392	509	564
10953	1857	1951	1510	3501	3180	3761
100505826	8	4	10	2	0	3
6789	4848	4105	4034	2901	2948	4845
3787	250	92	166	9	10	10
149708	1	0	0	2	0	0
128488	0	0	0	0	0	0
101929863	1	3	4	0	0	0
5266	1	0	0	7	3	5
101929866	3	0	0	0	0	0
6406	295	194	177	94	45	44
6407	1	0	1	0	0	0
105372630	2	4	2	0	2	6
6590	2242	2191	2343	1175	1058	894
8785	12	2	9	1	3	3
11317	3	1	5	2	1	5
6385	631	593	453	31820	29208	37348
90196	842	824	659	1451	1754	1776
767557	532	447	308	171	249	241
27296	15	22	14	10	16	24
107985404	15	16	11	7	15	8
55861	459	378	241	40	54	60
107985405	230	255	298	276	324	293
51604	3222	2821	2948	2437	3131	3161
102465487	4	9	3	3	2	3
105372631	29	19	4	31	38	28
10406	6	4	5	1	1	5
