geneID,gene_symbol,GSM6290462,GSM6290463,GSM6290464,GSM6290466,GSM6290467,GSM6290468
ENSG00000152683,SLC30A6,1105,1160,1209,605,802,831
ENSG00000152684,PELO,340,360,254,352,305,482
ENSG00000152689,RASGRP3,149,159,136,112,279,161
ENSG00000152700,SAR1B,1365,1525,1545,2929,3473,3451
ENSG00000152705,CATSPER3,63,50,35,17,19,26
ENSG00000152749,GPR180,829,851,753,486,344,608
ENSG00000152760,TCTEX1D1,2624,1456,1545,985,1145,1672
ENSG00000152763,DNAI4,175,144,235,90,94,77
ENSG00000152766,ANKRD22,3,5,4,8,3,7
ENSG00000152767,FARP1,221,112,81,123,227,124
ENSG00000152778,IFIT5,261,161,125,1232,805,1828
ENSG00000152779,SLC16A12,8,10,14,21,16,25
ENSG00000152782,PANK1,501,547,450,169,138,121
ENSG00000152784,PRDM8,105,77,56,304,347,532
ENSG00000152785,BMP3,26,18,14,10,11,9
ENSG00000152795,HNRNPDL,13444,12366,12188,12681,14246,13357
ENSG00000152804,HHEX,689,537,537,109,112,64
ENSG00000152818,UTRN,2691,1632,2177,536,776,678
ENSG00000152822,GRM1,29,9,23,5,8,3
ENSG00000152894,PTPRK,0,0,0,0,0,0
ENSG00000152904,GGPS1,1872,1435,1527,646,937,1258
ENSG00000152910,CNTNAP4,0,1,0,84,52,15
ENSG00000152926,ZNF117,10304,5966,5331,4884,4687,5470
ENSG00000152931,PART1,7,11,7,13,8,14
ENSG00000152932,RAB3C,130,182,103,5,11,174
ENSG00000152936,LMNTD1,15,4,8,10,11,10
ENSG00000152939,MARVELD2,1,0,0,0,0,2
ENSG00000152942,RAD17,1147,979,793,230,160,270
ENSG00000152944,MED21,751,872,806,1124,1125,1007
ENSG00000152952,PLOD2,156,114,122,96,115,66
ENSG00000152953,STK32B,0,0,0,0,0,0
ENSG00000152954,NRSN1,23,19,20,38,33,45
ENSG00000152969,JAKMIP1,2,1,0,0,0,0
ENSG00000152977,ZIC1,0,0,6,0,0,0
ENSG00000152990,ADGRA3,1630,1571,1358,827,820,901
ENSG00000153002,CPB1,2,4,0,0,0,0
ENSG00000153006,SREK1IP1,2567,2431,2842,1618,2262,1956
ENSG00000153012,LGI2,27,25,17,3,6,5
ENSG00000153015,CWC27,1716,1643,1892,731,869,640
ENSG00000153029,MR1,2629,1885,2296,3274,3212,3394
ENSG00000153037,SRP19,1592,1586,1355,1952,1931,1766
ENSG00000153044,CENPH,861,497,716,357,389,263
ENSG00000153046,CDYL,756,628,710,1589,1680,2315
ENSG00000153048,CARHSP1,2759,2413,2098,185,161,213
ENSG00000153060,TEKT5,5,3,10,8,2,13
ENSG00000153064,BANK1,665,633,578,161,168,191
ENSG00000153066,TXNDC11,2213,1974,1756,1200,1392,1485
ENSG00000153071,DAB2,1082,626,767,183,224,254
ENSG00000153086,ACMSD,0,0,0,0,0,0
ENSG00000153093,ACOXL,18,22,24,27,33,37
ENSG00000153094,BCL2L11,1885,1383,1647,3886,5196,4559
ENSG00000153107,ANAPC1,3696,4002,4657,2283,3165,3333
ENSG00000153113,CAST,5002,4311,4571,6261,7446,8925
ENSG00000153130,SCOC,1875,1696,1767,953,900,1014
ENSG00000153132,CLGN,487,469,528,173,161,158
ENSG00000153140,CETN3,882,759,853,302,367,280
ENSG00000153147,SMARCA5,5344,5863,4807,6110,5312,6393
ENSG00000153157,SYCP2L,888,525,313,184,227,371
ENSG00000153162,BMP6,2,3,7,78,87,213
ENSG00000153165,RGPD3,0,6,5,0,0,11
ENSG00000153179,RASSF3,839,804,868,545,578,839
ENSG00000153187,HNRNPU,55580,48294,56778,60038,61117,54598
ENSG00000153201,RANBP2,5290,5510,5932,7164,8397,8773
ENSG00000153207,AHCTF1,5670,5834,6995,8719,11253,9771
ENSG00000153208,MERTK,47,33,51,14,18,22
ENSG00000153214,TMEM87B,996,790,1057,1659,1792,1818
ENSG00000153230,OR14K1,1,0,0,0,0,1
ENSG00000153233,PTPRR,0,0,0,0,0,0
ENSG00000153234,NR4A2,213,88,114,4528,5388,8640
ENSG00000153237,CCDC148,11,17,17,16,11,12
ENSG00000153246,PLA2R1,80,48,43,44,52,60
ENSG00000153250,RBMS1,3266,2669,2521,2701,2938,3176
ENSG00000153253,SCN3A,0,0,0,0,0,0
ENSG00000153266,FEZF2,0,0,0,0,0,0
ENSG00000153283,CD96,15,2,1,2,1,7
ENSG00000153291,SLC25A27,64,30,31,62,65,142
ENSG00000153292,ADGRF1,58,34,30,41,115,170
ENSG00000153294,ADGRF4,1,0,1,4,0,1
ENSG00000153303,FRMD1,5,6,5,247,104,154
ENSG00000153310,CYRIB,7069,6620,6070,5484,6248,7175
ENSG00000153317,ASAP1,3338,2697,2453,11222,10365,12307
ENSG00000153339,TRAPPC8,3896,3321,2982,4043,5005,4199
ENSG00000153347,FAM81B,0,0,0,0,0,0
ENSG00000153363,LINC00467,434,350,404,208,269,188
ENSG00000153391,INO80C,696,600,493,479,547,667
ENSG00000153395,LPCAT1,962,1229,632,1811,1649,2172
ENSG00000153404,PLEKHG4B,43,29,5,18,43,35
ENSG00000153406,NMRAL1,1731,1490,1226,237,260,331
ENSG00000153443,UBALD1,992,768,598,395,512,436
ENSG00000153446,C16orf89,6,5,8,8,13,1
ENSG00000153487,ING1,530,592,575,2202,1958,1815
ENSG00000153495,TEX29,6,4,5,3,2,4
ENSG00000153498,SPACA7,0,0,0,0,0,0
ENSG00000153531,ADPRHL1,253,176,118,1090,916,3693
ENSG00000153551,CMTM7,1349,1298,1024,299,332,370
ENSG00000153558,FBXL2,77,71,46,99,67,80
ENSG00000153560,UBP1,6812,6892,6612,4090,4422,5008
ENSG00000153561,RMND5A,3657,2782,3442,2646,3155,2367
ENSG00000153563,CD8A,11,4,2,6,10,21
ENSG00000153574,RPIA,1381,1496,1353,298,381,303
ENSG00000153684,GOLGA8F,0,4,0,0,0,0
ENSG00000153714,LURAP1L,30,25,28,10,7,20
ENSG00000153721,CNKSR3,187,268,187,23733,22136,15503
ENSG00000153767,GTF2E1,1025,874,908,367,627,712
ENSG00000153774,CFDP1,1192,1375,1263,1398,1766,1477
ENSG00000153779,TGIF2LX,0,0,0,0,0,0
ENSG00000153786,ZDHHC7,2191,2223,1959,1202,1361,1672
ENSG00000153789,CIBAR2,1,1,2,2,2,0
ENSG00000153790,C7orf31,505,326,375,656,741,613
ENSG00000153802,TMPRSS11D,0,0,0,0,0,0
ENSG00000153814,JAZF1,453,294,260,389,316,329
ENSG00000153815,CMIP,2769,2320,2106,875,828,1623
ENSG00000153820,SPHKAP,1,0,0,0,0,0
ENSG00000153822,KCNJ16,7,10,5,19,28,11
ENSG00000153823,PID1,16,19,9,60,51,340
ENSG00000153827,TRIP12,11061,9932,10600,17190,18364,19936
ENSG00000153832,FBXO36,116,78,73,48,80,75
ENSG00000153879,CEBPG,5842,3623,4171,1274,1380,1515
ENSG00000153885,KCTD15,1292,657,685,97,105,103
ENSG00000153896,ZNF599,90,66,39,27,37,30
ENSG00000153898,MCOLN2,12194,5200,5190,19403,24166,33244
ENSG00000153902,LGI4,36,8,28,17,18,11
ENSG00000153904,DDAH1,534,507,496,102,83,73
ENSG00000153914,SREK1,7409,5834,6058,9363,10144,10645
ENSG00000153922,CHD1,2870,3093,2638,12750,12169,11158
ENSG00000153923,CLCA3P,0,0,0,1,0,4
ENSG00000153930,ANKFN1,33,37,33,12,6,7
ENSG00000153933,DGKE,1302,991,930,1269,1103,1630
ENSG00000153936,HS2ST1,1594,1601,1461,998,1092,1128
ENSG00000153944,MSI2,1141,887,992,877,981,741
ENSG00000153956,CACNA2D1,178,99,89,346,535,390
ENSG00000153975,ZUP1,852,821,869,2143,2075,2384
ENSG00000153976,HS3ST3A1,2,3,8,274,408,434
ENSG00000153982,GDPD1,71,86,76,26,17,44
ENSG00000153989,NUS1,4923,6624,5464,4603,4513,4592
ENSG00000153993,SEMA3D,127,19,30,222,284,546
ENSG00000154001,PPP2R5E,1461,1479,1531,1928,2014,1836
ENSG00000154007,ASB17,0,0,0,0,0,0
ENSG00000154016,GRAP,481,471,362,119,224,320
ENSG00000154025,SLC5A10,1,4,0,4,8,2
ENSG00000154027,AK5,27,11,15,1,21,7
ENSG00000154040,CABYR,20,13,16,17,26,25
ENSG00000154059,IMPACT,1259,967,1526,289,603,446
ENSG00000154065,ANKRD29,40,39,14,6,5,39
ENSG00000154079,SDHAF4,794,654,657,148,198,213
ENSG00000154080,CHST9,11,9,19,6,6,4
ENSG00000154096,THY1,6,19,4,1,6,0
ENSG00000154099,DNAAF1,25,16,12,12416,11688,15542
ENSG00000154102,C16orf74,258,230,189,17,27,21
ENSG00000154114,TBCEL,1195,649,699,336,534,673
ENSG00000154118,JPH3,0,0,1,0,0,0
ENSG00000154122,ANKH,234,212,168,105,94,131
ENSG00000154124,OTULIN,1422,1685,1418,5887,5190,5051
ENSG00000154127,UBASH3B,1600,1250,1364,273,289,625
ENSG00000154133,ROBO4,71,16,27,1,7,7
ENSG00000154134,ROBO3,3513,1751,1796,692,798,949
ENSG00000154143,PANX3,0,0,0,0,0,0
ENSG00000154144,TBRG1,3594,2781,2937,4871,5472,5975
ENSG00000154146,NRGN,2240,1651,1433,421,402,265
ENSG00000154153,RETREG1,217,126,141,422,586,1268
ENSG00000154162,CDH12,25,17,13,20,12,18
ENSG00000154165,GPR15,0,0,0,0,0,0
ENSG00000154174,TOMM70,3542,3944,3607,3291,3792,3514
ENSG00000154175,ABI3BP,11,19,24,13,18,29
ENSG00000154188,ANGPT1,25,23,16,7,16,12
ENSG00000154198,CYP4Z2P,0,0,0,0,0,0
ENSG00000154217,PITPNC1,943,526,463,309,372,491
ENSG00000154222,CC2D1B,4157,3284,3098,4827,5736,6381
ENSG00000154227,CERS3,0,3,1,0,2,2
ENSG00000154229,PRKCA,2967,2315,2343,1315,1772,2047
ENSG00000154237,LRRK1,1469,1705,1252,774,999,1202
ENSG00000154240,CEP112,113,71,64,100,78,96
ENSG00000154252,GAL3ST2,0,2,0,0,0,0
ENSG00000154258,ABCA9,55,31,6,115,230,189
ENSG00000154262,ABCA6,46,22,25,794,543,791
ENSG00000154263,ABCA10,264,95,115,350,275,435
ENSG00000154265,ABCA5,929,577,628,3698,3492,3120
ENSG00000154269,ENPP3,10,1,5,2,20,5
ENSG00000154274,C4orf19,23,41,41,52,76,79
ENSG00000154277,UCHL1,1,0,0,0,1,0
ENSG00000154305,MIA3,2998,2683,2380,3284,3934,2942
ENSG00000154309,DISP1,133,131,102,37,69,67
ENSG00000154310,TNIK,281,305,206,518,529,674
ENSG00000154316,TDH,0,0,2,4,1,0
ENSG00000154319,FAM167A,71,18,29,330,373,458
ENSG00000154328,NEIL2,117,231,126,76,64,61
ENSG00000154330,PGM5,24,20,27,18,7,14
ENSG00000154342,WNT3A,1,0,0,1,0,3
ENSG00000154358,OBSCN,3034,1483,1420,380,620,553
ENSG00000154359,LONRF1,1106,671,862,1146,1143,1175
ENSG00000154370,TRIM11,3546,2992,2593,2483,3190,2323
ENSG00000154380,ENAH,121,197,204,315,214,328
ENSG00000154415,PPP1R3A,11,12,6,1,0,1
ENSG00000154429,CCSAP,2150,2291,2330,490,422,378
ENSG00000154438,ASZ1,7,6,11,16,21,23
ENSG00000154447,SH3RF1,196,220,230,112,196,93
ENSG00000154451,GBP5,70,31,52,6037,4216,6369
ENSG00000154473,BUB3,7263,6529,7212,2227,2456,2545
ENSG00000154478,GPR26,6,3,1,0,0,0
ENSG00000154479,CCDC173,2,1,0,29,23,48
ENSG00000154485,MMP21,6,6,1,6,0,0
ENSG00000154493,C10orf90,0,0,0,0,0,0
ENSG00000154511,DIPK1A,16,18,10,57,44,34
ENSG00000154518,ATP5MC3,6732,8306,7090,3608,3842,3707
ENSG00000154529,CNTNAP3B,1392,914,965,755,749,1168
ENSG00000154545,MAGED4,0,0,0,0,0,0
ENSG00000154548,SRSF12,62,68,57,390,278,471
ENSG00000154553,PDLIM3,11,23,17,11,21,26
ENSG00000154556,SORBS2,20,16,13,22,15,24
ENSG00000154582,ELOC,3113,3560,2991,3111,3516,3141
ENSG00000154589,LY96,21,6,7,8,11,6
ENSG00000154611,PSMA8,0,0,0,0,0,0
ENSG00000154620,TMSB4Y,46,33,31,53,62,48
ENSG00000154639,CXADR,19,13,7,30,65,24
ENSG00000154640,BTG3,899,760,704,5997,7297,6188
ENSG00000154642,C21orf91,641,430,639,4742,5073,3904
ENSG00000154645,CHODL,3,1,4,0,2,0
ENSG00000154646,TMPRSS15,0,0,0,2,0,0
ENSG00000154654,NCAM2,4356,3988,5087,3382,3792,3896
ENSG00000154655,L3MBTL4,33,17,14,34,33,46
ENSG00000154678,PDE1C,36,26,38,31,54,52
ENSG00000154710,RABGEF1,893,824,807,1822,1791,2045
ENSG00000154719,MRPL39,836,799,731,470,535,570
ENSG00000154721,JAM2,38,26,26,279,267,391
ENSG00000154723,ATP5PF,2782,3685,3371,1555,1919,1843
ENSG00000154727,GABPA,1919,1504,1656,1074,1380,1420
ENSG00000154734,ADAMTS1,1947,1142,987,337,240,386
ENSG00000154736,ADAMTS5,3,13,9,36,46,74
ENSG00000154743,TSEN2,574,530,454,183,190,224
ENSG00000154760,SLFN13,520,353,306,40,16,51
ENSG00000154764,WNT7A,1,3,3,5,6,4
ENSG00000154767,XPC,1514,1218,1177,517,681,894
ENSG00000154781,CCDC174,1224,888,1004,1978,2785,2098
ENSG00000154783,FGD5,52,56,35,21,58,36
ENSG00000154803,FLCN,929,820,751,1235,1387,1390
ENSG00000154813,DPH3,860,960,724,1270,1210,1441
ENSG00000154814,OXNAD1,565,563,554,337,311,299
ENSG00000154822,PLCL2,537,463,479,462,525,532
ENSG00000154832,CXXC1,3765,4206,3509,971,1322,1017
ENSG00000154839,SKA1,1454,1134,1368,258,278,321
ENSG00000154845,PPP4R1,2508,2057,1795,1349,2084,1868
ENSG00000154856,APCDD1,153,92,40,41,53,135
ENSG00000154864,PIEZO2,427,340,442,230,173,530
ENSG00000154874,CCDC144B,447,419,318,988,1842,1941
ENSG00000154889,MPPE1,2229,1579,1314,506,703,536
ENSG00000154914,USP43,336,193,129,89,94,131
ENSG00000154917,RAB6B,377,247,396,42,91,62
ENSG00000154920,EME1,1811,1230,1393,64,71,130
ENSG00000154928,EPHB1,566,319,269,33,29,25
ENSG00000154930,ACSS1,1067,622,578,73,86,104
ENSG00000154945,ANKRD40,2699,2281,1947,1411,1909,2081
ENSG00000154957,ZNF18,223,158,164,45,108,137
ENSG00000154975,CA10,1,0,3,0,0,0
ENSG00000154978,VOPP1,2357,2498,2054,8522,7719,12056
ENSG00000154997,SEPTIN14,128,86,58,73,146,101
ENSG00000155008,APOOL,991,935,1203,896,1135,1107
ENSG00000155011,DKK2,404,165,264,316,271,749
ENSG00000155016,CYP2U1,265,258,197,66,79,74
ENSG00000155026,RSPH10B,28,1,0,0,1,8
ENSG00000155034,FBXL18,465,437,349,218,316,385
ENSG00000155052,CNTNAP5,0,0,0,0,0,0
ENSG00000155066,PROM2,63,34,54,5,29,12
ENSG00000155085,AK9,315,261,271,114,208,240
ENSG00000155087,ODF1,0,0,0,0,2,0
ENSG00000155090,KLF10,2173,1391,1146,26686,16346,29546
ENSG00000155093,PTPRN2,1886,1732,1744,374,488,364
ENSG00000155096,AZIN1,8686,8604,9916,37730,40086,41583
ENSG00000155097,ATP6V1C1,2481,2350,3163,4685,5279,5682
ENSG00000155099,PIP4P2,382,308,359,67,91,78
ENSG00000155100,OTUD6B,641,711,868,982,1133,908
ENSG00000155111,CDK19,4677,3173,4034,2889,3466,3241
ENSG00000155115,GTF3C6,1848,2342,1982,2235,2362,2715
ENSG00000155158,TTC39B,1013,202,475,217,415,553
ENSG00000155189,AGPAT5,2473,2843,2678,467,417,712
ENSG00000155229,MMS19,4080,3437,3388,1102,1584,1321
ENSG00000155249,OR4K1,0,0,0,0,0,0
ENSG00000155252,PI4K2A,1604,1030,1168,920,989,1060
ENSG00000155254,MARVELD1,4561,3533,3486,406,657,991
ENSG00000155256,ZFYVE27,2248,1712,1453,2291,2560,3088
ENSG00000155265,GOLGA7B,25,16,11,51,52,78
ENSG00000155269,GPR78,7,4,11,5,8,4
ENSG00000155275,TRMT44,445,436,374,495,695,788
ENSG00000155287,SLC25A28,1812,1372,1249,2469,2761,2679
ENSG00000155304,HSPA13,2204,1009,1878,1751,1671,2143
ENSG00000155307,SAMSN1,143,166,143,188,206,1169
ENSG00000155313,USP25,1422,1468,1519,2506,2187,2817
ENSG00000155324,GRAMD2B,536,494,525,5689,6426,6004
ENSG00000155329,ZCCHC10,969,866,866,1708,1680,1472
ENSG00000155330,C16orf87,480,381,309,1166,1173,814
ENSG00000155363,MOV10,6656,4683,4091,3999,3357,3445
ENSG00000155366,RHOC,3053,2321,1813,3630,3779,4025
ENSG00000155367,PPM1J,20,13,18,9,3,17
ENSG00000155368,DBI,5325,4277,4990,10516,11758,8795
ENSG00000155393,HEATR3,1474,1791,1606,196,215,235
ENSG00000155428,TRIM74,80,67,47,12,27,26
ENSG00000155438,NIFK,2308,2834,2281,4449,4045,3142
ENSG00000155463,OXA1L,7468,5031,5153,1745,1937,2422
ENSG00000155465,SLC7A7,854,440,358,199,184,255
ENSG00000155495,MAGEC1,0,0,0,0,3,0
ENSG00000155506,LARP1,21617,18084,20839,6631,7841,6930
ENSG00000155508,CNOT8,5146,4165,4767,3030,3530,3069
ENSG00000155511,GRIA1,0,1,4,0,0,0
ENSG00000155530,LRGUK,67,31,26,51,117,118
ENSG00000155542,SETD9,190,131,152,88,103,138
ENSG00000155545,MIER3,1091,1056,1116,2767,3612,3292
ENSG00000155561,NUP205,8180,7459,6442,2686,2777,3653
ENSG00000155592,ZKSCAN2,320,280,300,358,553,655
ENSG00000155621,C9orf85,505,386,360,286,286,341
ENSG00000155622,XAGE2,0,0,0,0,1,2
ENSG00000155629,PIK3AP1,5685,4701,6327,23797,27964,28340
ENSG00000155636,RBM45,547,663,492,99,109,141
ENSG00000155657,TTN,3,4,0,39,33,52
ENSG00000155659,VSIG4,58,20,7,3,3,15
ENSG00000155660,PDIA4,4016,6404,5516,1334,1631,1490
ENSG00000155666,KDM8,294,211,223,37,52,62
ENSG00000155714,PDZD9,8,14,10,11,5,10
ENSG00000155719,OTOA,53,54,58,42,73,55
ENSG00000155729,KCTD18,1001,794,786,656,861,721
ENSG00000155744,FAM126B,1082,982,1247,2777,3595,2762
ENSG00000155749,FLACC1,25,5,17,20,49,39
ENSG00000155754,C2CD6,4,3,4,1,0,0
ENSG00000155755,TMEM237,288,297,340,250,201,349
ENSG00000155760,FZD7,273,175,155,2000,1989,1855
ENSG00000155761,SPAG17,6,1,5,3,29,9
ENSG00000155792,DEPTOR,388,263,341,29,24,32
ENSG00000155816,FMN2,4,4,0,17,13,19
ENSG00000155827,RNF20,2019,2011,1987,808,1127,1243
ENSG00000155833,CYLC2,2,0,1,1,3,5
ENSG00000155846,PPARGC1B,980,1267,784,117,121,311
ENSG00000155849,ELMO1,1662,1776,1350,548,477,739
ENSG00000155850,SLC26A2,1696,1610,1740,417,528,774
ENSG00000155858,LSM11,1200,997,963,377,407,439
ENSG00000155868,MED7,567,497,460,460,361,353
ENSG00000155875,SAXO1,2,0,1,1,1,0
ENSG00000155876,RRAGA,1987,1891,1527,1221,1447,1505
ENSG00000155886,SLC24A2,13,7,8,2,2,12
ENSG00000155890,TRIM42,0,0,0,0,0,0
ENSG00000155893,PXYLP1,84,68,92,15,23,18
ENSG00000155897,ADCY8,0,1,5,24,33,63
ENSG00000155903,RASA2,1189,828,723,373,480,452
ENSG00000155906,RMND1,1201,966,991,237,284,335
ENSG00000155918,RAET1L,0,1,0,0,1,2
ENSG00000155926,SLA,1209,920,719,1101,1370,1849
ENSG00000155957,TMBIM4,3313,2311,2693,1585,1615,1856
ENSG00000155959,VBP1,2440,2400,2240,2273,2213,2271
ENSG00000155961,RAB39B,6,0,0,5,12,21
ENSG00000155962,CLIC2,59,58,105,230,287,480
ENSG00000155966,AFF2,818,764,1144,421,467,434
ENSG00000155970,MICU3,0,0,0,0,0,0
ENSG00000155974,GRIP1,259,202,302,110,140,182
ENSG00000155975,VPS37A,1708,1199,1363,2223,2222,2964
ENSG00000155980,KIF5A,2,0,1,2,0,0
ENSG00000156006,NAT2,6,3,6,2,0,2
ENSG00000156009,MAGEA8,0,0,0,0,0,0
ENSG00000156011,PSD3,614,466,448,9093,6776,17559
ENSG00000156017,CARNMT1,647,781,785,313,344,328
ENSG00000156026,MCU,1153,1154,952,1360,1283,1388
ENSG00000156030,MIDEAS,3603,2263,2180,4692,4814,5427
ENSG00000156042,CFAP70,145,84,43,221,344,483
ENSG00000156049,GNA14,195,141,183,35,59,73
ENSG00000156050,FAM161B,131,90,84,45,46,78
ENSG00000156052,GNAQ,5733,4188,5178,3446,3978,3747
ENSG00000156076,WIF1,1,1,0,0,0,1
ENSG00000156096,UGT2B4,19,17,12,14,43,4
ENSG00000156097,GPR61,4,1,3,1,0,0
ENSG00000156103,MMP16,28,28,25,88,113,95
ENSG00000156110,ADK,1858,1633,1724,553,720,677
ENSG00000156113,KCNMA1,91,12,27,21,3,6
ENSG00000156127,BATF,572,692,618,951,819,1090
ENSG00000156136,DCK,3262,2741,2961,657,627,699
ENSG00000156140,ADAMTS3,24,30,10,57,54,69
ENSG00000156150,ALX3,0,0,0,0,0,0
ENSG00000156162,DPY19L4,2012,1302,1663,513,752,1236
ENSG00000156170,NDUFAF6,680,676,556,1531,1490,1890
ENSG00000156171,DRAM2,4076,2350,2518,1410,1879,1490
ENSG00000156172,C8orf37,183,155,146,161,170,207
ENSG00000156194,PPEF2,3,45,34,22,31,12
ENSG00000156206,CFAP161,0,1,0,17,5,23
ENSG00000156218,ADAMTSL3,341,185,236,210,218,292
ENSG00000156219,ART3,47,24,30,16,37,27
ENSG00000156222,SLC28A1,2,0,0,0,1,0
ENSG00000156232,WHAMM,1004,707,724,3063,2945,3261
ENSG00000156234,CXCL13,8,0,1,19,8,57
ENSG00000156239,N6AMT1,569,419,371,148,248,260
ENSG00000156253,RWDD2B,884,858,823,208,371,256
ENSG00000156256,USP16,3019,2497,2570,4065,4364,4843
ENSG00000156261,CCT8,19525,14590,16717,7923,10149,8597
ENSG00000156265,MAP3K7CL,106,64,42,37,46,56
ENSG00000156269,NAA11,1,0,0,0,0,0
ENSG00000156273,BACH1,1423,1164,1226,5008,5882,7637
ENSG00000156282,CLDN17,0,0,0,0,0,0
ENSG00000156284,CLDN8,0,0,0,0,0,0
ENSG00000156298,TSPAN7,10,7,4,2,2,4
ENSG00000156299,TIAM1,27,41,27,8,22,30
ENSG00000156304,SCAF4,3397,3004,3035,6394,7527,7371
ENSG00000156313,RPGR,457,250,376,1010,1055,1678
ENSG00000156345,CDK20,1045,1354,1126,168,260,193
ENSG00000156374,PCGF6,720,654,552,537,591,713
ENSG00000156381,ANKRD9,849,831,692,226,244,319
ENSG00000156384,SFR1,414,337,300,591,471,586
ENSG00000156395,SORCS3,0,0,0,0,0,0
ENSG00000156398,SFXN2,1068,1126,1166,173,187,227
ENSG00000156411,ATP5MPL,2508,2370,2053,1534,2019,1856
ENSG00000156413,FUT6,35,37,13,16,23,28
ENSG00000156414,TDRD9,0,0,0,5,0,0
ENSG00000156427,FGF18,5,3,1,38,32,35
ENSG00000156453,PCDH1,2,1,2,10,8,0
ENSG00000156463,SH3RF2,11,8,8,22,14,17
ENSG00000156466,GDF6,15,5,7,4,5,8
ENSG00000156467,UQCRB,8082,7477,7618,5342,6645,5557
ENSG00000156469,MTERF3,1484,1304,1167,416,531,667
ENSG00000156471,PTDSS1,9677,10669,10363,3947,4274,4441
ENSG00000156475,PPP2R2B,78,15,12,2,2,16
ENSG00000156482,RPL30,41843,34214,33758,21818,30255,25962
ENSG00000156486,KCNS2,0,1,0,7,9,1
ENSG00000156500,FAM122C,532,355,408,406,455,470
ENSG00000156502,SUPV3L1,1163,1349,1008,1457,1897,1506
ENSG00000156504,FAM122B,3936,3558,3707,1404,1330,1486
ENSG00000156508,EEF1A1,780164,558904,531216,477746,522370,557295
ENSG00000156509,FBXO43,510,340,398,42,47,99
ENSG00000156510,HKDC1,8,0,1,6,0,17
ENSG00000156515,HK1,1926,2148,2028,756,873,1399
ENSG00000156521,TYSND1,903,964,743,51,74,87
ENSG00000156531,PHF6,2990,2117,2565,3563,4494,4315
ENSG00000156535,CD109,1766,1052,1248,1369,1549,2965
ENSG00000156564,LRFN2,0,0,0,0,0,0
ENSG00000156574,NODAL,0,0,0,0,0,0
ENSG00000156575,PRG3,0,0,0,0,0,0
ENSG00000156587,UBE2L6,1178,725,623,943,664,1406
ENSG00000156599,ZDHHC5,7074,7095,6245,8233,8664,9155
ENSG00000156603,MED19,367,405,304,364,307,400
ENSG00000156639,ZFAND3,3235,2359,2514,12249,12892,14737
ENSG00000156642,NPTN,2534,2259,2219,4248,4319,6374
ENSG00000156671,SAMD8,659,377,453,1526,1612,1748
ENSG00000156675,RAB11FIP1,3228,2588,2379,3089,3641,6196
ENSG00000156687,UNC5D,2,2,0,0,0,0
ENSG00000156689,GLYATL2,0,0,0,0,0,2
ENSG00000156697,UTP14A,1614,1909,1458,1438,1589,1579
ENSG00000156709,AIFM1,2206,2325,2176,543,664,702
ENSG00000156711,MAPK13,479,431,356,177,176,369
ENSG00000156735,BAG4,1215,1143,1270,1123,1124,1060
ENSG00000156738,MS4A1,0,0,1,0,0,0
ENSG00000156755,IGKV1OR-2,0,0,0,0,0,0
ENSG00000156787,TBC1D31,1240,1036,1062,245,320,435
ENSG00000156795,NTAQ1,508,452,532,233,161,144
ENSG00000156802,ATAD2,10141,9395,11833,5017,5027,5222
ENSG00000156804,FBXO32,177,82,90,185,328,335
ENSG00000156831,NSMCE2,722,600,595,669,939,942
ENSG00000156853,ZNF689,639,567,658,619,762,810
ENSG00000156858,PRR14,2305,2048,1654,4655,3912,3886
ENSG00000156860,FBRS,4549,4296,3644,24011,24582,19364
ENSG00000156869,FRRS1,331,448,271,578,587,505
ENSG00000156873,PHKG2,1997,2176,1579,509,593,629
ENSG00000156875,MFSD14A,3712,2743,3106,4212,5207,5342
ENSG00000156876,SASS6,1950,1888,1783,580,495,518
ENSG00000156885,COX6A2,0,0,0,0,0,0
ENSG00000156886,ITGAD,1,9,3,0,5,0
ENSG00000156920,ADGRG4,6,2,4,0,0,0
ENSG00000156925,ZIC3,1,0,0,11,0,1
ENSG00000156928,MALSU1,468,554,401,136,185,197
ENSG00000156931,VPS8,986,710,939,983,1197,1328
ENSG00000156958,GALK2,449,530,528,496,637,825
ENSG00000156959,LHFPL4,0,0,0,0,0,0
ENSG00000156966,B3GNT7,2966,3518,2802,576,531,522
ENSG00000156968,MPV17L,324,363,170,21,90,99
ENSG00000156970,BUB1B,4170,3415,4026,327,251,836
ENSG00000156973,PDE6D,750,715,585,572,780,632
ENSG00000156976,EIF4A2,16357,14502,13695,17205,19519,22115
ENSG00000156983,BRPF1,2991,2788,2498,2728,3530,2428
ENSG00000156990,RPUSD3,1758,1738,1615,248,309,302
ENSG00000157005,SST,0,0,0,0,0,0
ENSG00000157014,TATDN2,3346,3643,2807,2633,3217,3208
ENSG00000157017,GHRL,138,50,93,83,82,135
ENSG00000157020,SEC13,2823,3197,2901,2099,2378,2347
ENSG00000157036,EXOG,489,512,336,405,402,437
ENSG00000157045,NTAN1,0,0,0,0,0,0
ENSG00000157060,SHCBP1L,16,0,4,6,17,13
ENSG00000157064,NMNAT2,59,38,87,8,12,2
ENSG00000157077,ZFYVE9,499,473,404,351,657,397
ENSG00000157087,ATP2B2,3,25,3,0,1,0
ENSG00000157093,LYZL4,4,0,0,0,0,0
ENSG00000157103,SLC6A1,0,0,0,0,0,0
