GeneID	rank
PCBD1	-6.071726968
E2F8	-6.076589863
SUMO3	-6.077282749
CENPK	-6.077897445
MAN2B2	-6.078303832
NSMCE1	-6.083799077
ZNF22-AS1	-6.085352956
GNE	-6.08629519
RNF214	-6.086392237
TRAPPC9	-6.087626431
OLFML3	-6.093517803
TMIGD3	-6.098061322
GSS	-6.09931693
None	-6.115037475
GANC	-6.124303937
FAM234A	-6.126447922
TRIM73	-6.127585376
SMARCA2	-6.127878458
ATP2B3	-6.128310909
SLX9	-6.131773595
UBL7-DT	-6.132194031
NAT14	-6.13301765
TRAPPC1	-6.141014403
CHCHD4	-6.14147083
METTL13	-6.142999237
ERCC1	-6.146470043
LIN7B	-6.146737603
NPIPB11	-6.14755036
CDIN1	-6.152685991
LSM2	-6.155952931
CKAP5	-6.158467681
MICAL2	-6.160933283
LRRC47	-6.163817834
TIMM21	-6.165082437
JMJD1C-AS1	-6.165110428
TCF24	-6.168040574
MIPEP	-6.17377074
RPL36	-6.174822931
COA4	-6.184307673
SEPTIN9	-6.188030541
PKD1P5	-6.188994874
LRWD1	-6.190919898
MTA1-DT	-6.191123362
RIMS4	-6.194589811
LDOC1	-6.197292824
PRPS1	-6.20076598
PHF19	-6.200959268
DGKA	-6.202594776
MVP	-6.205892885
OTUB2	-6.206674593
NCBP2AS2	-6.208213712
SERPINF2	-6.209083317
None	-6.209083317
CCDC137	-6.209553702
ABCC6P1	-6.209831498
TOMM40	-6.213446312
TECPR1	-6.213479879
ARID3A	-6.225880216
TMCO3	-6.228228748
DNASE1L2	-6.235698455
ARPC5L	-6.237417
UBL4B	-6.243555838
ZNRF2	-6.247053884
GGCX	-6.25479003
PITPNA-AS1	-6.256414755
HNRNPA0	-6.258510714
PRMT6	-6.260757961
EML2-AS1	-6.262348221
YPEL1	-6.264109265
LRRC37A17P	-6.265386205
BABAM2	-6.268465019
HINT2	-6.270464839
PUS1	-6.27216008
PCDHB3	-6.272351625
ACOT8	-6.275608029
TEAD2	-6.276087145
MTERF3	-6.282038603
TUBB4A	-6.285097561
CCDC171	-6.285368807
LRCH4	-6.291143466
RECK	-6.297327848
GCAWKR	-6.297611763
GEMIN8	-6.303483324
RIN1	-6.305727695
ZNF70	-6.311390555
EIF3D	-6.311881837
FAM13A-AS1	-6.31345398
GMNN	-6.317345291
YWHAH	-6.32050283
SUN2	-6.322893944
HDDC2	-6.323067671
PREPL	-6.32352619
CHID1	-6.324560358
WDR89	-6.324713734
SMC3	-6.328361927
CCDC138	-6.329030814
CDKN2AIPNL	-6.329857988
OSBPL1A	-6.33340559
RAD54B	-6.334120751
NAPEPLD	-6.338552988
CRACR2B	-6.351788558
HOXA11-AS	-6.353221517
LRRC3B	-6.355394486
CRACR2A	-6.35544902
CBX3	-6.374969733
MROH1	-6.375505467
DAB2IP	-6.376642174
FOXL2NB	-6.390152212
DUS1L	-6.392651984
EMILIN3	-6.393311218
KLHL35	-6.401959358
None	-6.403967643
GRK5	-6.405141855
BFSP1	-6.409537006
SPSB2	-6.411755582
NUDT1	-6.412049786
ATP8A1	-6.413568406
REEP1	-6.413978966
CLEC11A	-6.417342122
CENPX	-6.421407469
ABRAXAS1	-6.429125556
RPL37	-6.433989403
PLIN3	-6.435442413
CREBZF	-6.438026353
PCSK4	-6.439475815
NLRC5	-6.440253951
SMARCA4	-6.446543788
SATB2-AS1	-6.447386721
LINC01224	-6.449915813
ELMO1	-6.450032856
CARMIL1	-6.45125827
TOR4A	-6.451733943
APOBEC3F	-6.457005358
ACY3	-6.458001336
SCIN	-6.458339025
PSMG4	-6.458402594
DEF8	-6.460658752
ZNF865	-6.460671953
GOLGA2P5	-6.46150868
DLG3	-6.46198056
FAM98C	-6.46383153
SMYD3	-6.466591138
None	-6.467199044
PCDHB8	-6.469101076
ZNF358	-6.469563671
STIM1	-6.472156072
SETD6	-6.473260022
RTL10	-6.473494862
PON2	-6.473634415
RNF113A	-6.474333284
LRRC26	-6.485201692
RAB4A-AS1	-6.486968003
R3HCC1	-6.488187158
MPP3	-6.490858202
ACAD10	-6.493252033
GALM	-6.497796994
CRYL1	-6.502375214
DGCR2	-6.506669887
CPNE3	-6.507097059
ACOT11	-6.510171627
PARPBP	-6.520158138
SUOX	-6.521041296
ARMH1	-6.521188732
RPS4Y1	-6.53613891
GSTK1	-6.547272499
ARL11	-6.548417139
AMT	-6.550540582
NUPR2P1	-6.551537883
ACTR5	-6.552919412
SIRPB1	-6.553324576
HELLS	-6.554592488
PLD4	-6.565028899
KATNAL2	-6.567610658
NUDT13	-6.581188809
None	-6.581845257
RADIL	-6.5840922
C5	-6.584511546
PIN1	-6.587209436
HOXA7	-6.587605536
NCKAP1L	-6.588605544
TMEM94	-6.59297002
FBXO10	-6.593087199
EHBP1L1	-6.593878204
C1QL1	-6.594010339
CEP41	-6.594785342
PLEKHA8P1	-6.596572924
GUSB	-6.609418106
PURA	-6.611009417
ABHD14A	-6.619325382
SIRT7	-6.623330852
SFXN5	-6.626024024
MVB12A	-6.631883738
CLNS1A	-6.632990695
ATP6AP1L	-6.636471659
CA2	-6.640712713
COX20	-6.640993292
DPAGT1	-6.647767776
GLB1	-6.650205512
CD79B	-6.651104714
GLUD1	-6.654267823
AGGF1	-6.656895896
RPL8	-6.657087537
ARHGEF9	-6.662322038
RTKN2	-6.664560886
FGL1	-6.668847272
ZFAND2A-DT	-6.671246492
PAXX	-6.672159064
AP2M1	-6.679714647
HMGB2	-6.683410028
NUDT7	-6.683446174
YDJC	-6.685190985
GPRIN1	-6.686064387
ELAC2	-6.687557853
TMEM79	-6.693197404
CAMSAP3	-6.693432357
AGBL3	-6.693755845
CLCN4	-6.704980354
GASK1A	-6.708012557
DMAC1	-6.711248908
AMMECR1	-6.716113913
COA5	-6.720476844
SUPT16H	-6.721265754
UBASH3B	-6.723979128
PAAF1	-6.731582032
LINC01637	-6.733138561
MRE11	-6.735803191
EPAS1	-6.736951525
PRSS12	-6.739637094
IRF2BP2	-6.741847447
NPRL3	-6.744230312
RPL6	-6.750178713
SSR3	-6.75569091
RNF24	-6.756712351
MYOM1	-6.763058035
LSM10	-6.765728501
TANGO6	-6.766940822
BIVM-ERCC5	-6.772872045
GUCD1	-6.77694609
LRRC3	-6.780499964
STARD7	-6.782728223
IGSF9	-6.783783083
None	-6.789319401
FANCI	-6.790139328
GOLGA8O	-6.790751588
TENT5B	-6.791320004
ALDH1L2	-6.797430341
WRAP53	-6.799312572
ENDOD1	-6.805684081
FAM20B	-6.807771943
INTS11	-6.809310926
TNNI2	-6.81152805
NR2C2AP	-6.814071476
TMEM14A	-6.816592506
CARS2	-6.816870432
GDE1	-6.821898279
NUP42	-6.838558894
RFXANK	-6.838950861
PTDSS2	-6.840378647
MPPED1	-6.84323117
C3orf86P	-6.84445999
TNS3	-6.846489365
TMC8	-6.854446458
SNX32	-6.854879925
LIN9	-6.859011137
TOR2A	-6.862204127
SLC4A11	-6.870894226
TSPAN5	-6.872650297
RNF141	-6.876182739
SNX24	-6.877314885
LSM11	-6.878951283
None	-6.879342526
None	-6.881065965
SORD2P	-6.881642239
ANKRD36	-6.882938233
SAMD13	-6.885280412
SPEF2	-6.897750751
MYCBP	-6.903233008
CCND2	-6.914061373
PCNT	-6.916877148
NHLRC4	-6.920386369
ACACB	-6.922947608
DNAJC19	-6.925337231
None	-6.929002629
ELP4	-6.931598753
C11orf98	-6.93199935
TMEM164	-6.942299754
DENND4B	-6.943472309
USP5	-6.94361138
NBPF1	-6.950062923
ADCY1	-6.950809545
SNHG3	-6.951649531
PRKCZ	-6.952017042
CCNB1	-6.954537445
MDH1	-6.955453703
GNPNAT1	-6.958531959
GPR135	-6.965259727
DERA	-6.967118057
ACAT1	-6.970921337
ERI3	-6.972731229
GTF3C1	-6.975374705
A2M-AS1	-6.977032829
ACAP3	-6.978625236
NSL1	-6.981356155
NRROS	-6.98216995
LINC02204	-6.982479472
NOP53	-6.983761831
NBPF3	-6.991522829
DHODH	-6.991853744
CLASRP	-6.995362759
PER3	-6.99733701
NPR2	-6.998238842
PTGR2	-7.002913999
RPS2	-7.00437792
ALG6	-7.005498711
NECAB3	-7.013410924
ZNF284	-7.025155917
PNPLA7	-7.026641467
TSN	-7.027529841
EIF4G1	-7.031884388
TCF15	-7.032790466
DENND1A	-7.032828776
NRN1	-7.040465228
TMT1A	-7.052429197
NFIX	-7.053477815
MESD	-7.053863158
USP21	-7.064784357
RGS3	-7.065515364
CDK10	-7.066004788
PES1	-7.067103475
LRRK2	-7.070709178
SIGLEC16	-7.08381406
ZDHHC4	-7.09659805
C22orf46P	-7.096732899
CSE1L	-7.096755064
TPX2	-7.097192349
ZNF575	-7.102042742
None	-7.105160904
MPPE1	-7.105196492
PPP6R1	-7.112048991
PODXL	-7.113895895
SLC25A4	-7.11694766
NPIPA1	-7.117619832
SMYD4	-7.118087378
LINC01140	-7.119346925
PDCD6	-7.120692837
None	-7.124259428
PIGQ	-7.124380518
LIX1L	-7.127471226
None	-7.134844768
MYRF	-7.136450377
EAF2	-7.136869904
PDE1B	-7.137338914
PDP2	-7.139782531
CDK5RAP3	-7.14153033
None	-7.153808356
ACLY	-7.161514832
RCBTB1	-7.162472029
LINC02975	-7.164874033
SEC24D	-7.164964608
RCN3	-7.166162329
TXN2	-7.175843613
FDXACB1	-7.180026801
RAB6B	-7.180486926
KRBA2	-7.185181434
POLDIP2	-7.196324291
CIAO3	-7.20076983
FAM174C	-7.205527323
CLCC1	-7.208719153
EIF2S3	-7.210871502
UBAC2	-7.212276104
SIGLEC15	-7.214809876
MKS1	-7.216383839
SCRN3	-7.217195285
CHST13	-7.21922505
None	-7.219854307
CDR2L	-7.227564312
ADAM21	-7.230360919
SIRT3	-7.230937852
None	-7.23278882
SNX7	-7.233095439
SOX1	-7.23855034
ENG	-7.239559475
BARD1	-7.244119705
LINC02449	-7.245305185
KCNK6	-7.247733161
ENHO	-7.24809577
MRPS5	-7.248176073
ATP5MC1	-7.263490738
ACVRL1	-7.26414687
MRPS21	-7.265805524
ZNF354C	-7.266233723
HYLS1	-7.268291012
PGAM1	-7.270979725
SPAG8	-7.277811555
UQCC2	-7.282465347
SLC1A4	-7.291435763
LRR1	-7.292563287
NHEJ1	-7.296045374
SCAND1	-7.303482363
KLHL21	-7.316706951
RFNG	-7.316883038
HILPDA	-7.318003755
DMRT3	-7.318789017
HHIPL1	-7.319177144
SLCO4C1	-7.323468249
SUGT1P4-STRA6LP-CCDC180	-7.32988086
RAB40C	-7.33396071
BSCL2	-7.335254181
CUEDC2	-7.341715293
MORC2-AS1	-7.342098245
SFI1	-7.3505225
PRICKLE1	-7.352356262
EOLA1	-7.354248695
NOB1	-7.35555467
FANCD2	-7.356554325
MAML3	-7.357003424
DFFB	-7.357570966
CDKN3	-7.378801941
NCAPD3	-7.381262365
RIDA	-7.386526288
GOLGA8IP	-7.393003241
SYT17	-7.394423226
ZNF177	-7.395455591
TRAIP	-7.395897226
ALS2CL	-7.39788183
SMIM10	-7.399035156
ABCC5	-7.400403233
None	-7.404480603
RUFY4	-7.409061104
PTDSS1	-7.41106747
DCLRE1A	-7.416201794
GINS3	-7.429269289
THNSL1	-7.430382936
PLCXD2	-7.434112721
NFS1	-7.43669509
COL26A1	-7.437620177
MRPS11	-7.438282834
TXNRD2	-7.438431601
CCDC134	-7.440209291
ZNF213	-7.445311947
ARL3	-7.445364088
AGFG2	-7.449934927
EFNA3	-7.466512665
None	-7.468440254
ANKRD9	-7.470883897
NRBP2	-7.47127023
ANAPC4	-7.476488788
None	-7.479030008
IAH1	-7.479098337
POLR3E	-7.479211988
SNX21	-7.479914226
KCNC4	-7.482361779
ZNF823	-7.49198901
ERCC5	-7.492463375
None	-7.49290588
ARPC1B	-7.497498639
None	-7.501139058
HSD17B1-AS1	-7.502493043
CDCA8	-7.503222074
PHKA1	-7.503550665
MNT	-7.508548639
CCDC121	-7.511651024
UQCC4	-7.523787996
TMCO6	-7.524278579
ACOT1	-7.525192498
RAVER2	-7.525390748
LENG8	-7.526486024
PPP1R14B	-7.53338244
None	-7.535696245
TTC9C	-7.538403036
ACP6	-7.538757283
NEURL1	-7.541372674
DGAT2L7P	-7.548342372
HNRNPF	-7.550870319
PSMG1	-7.554115254
NABP2	-7.554456012
DTNBP1	-7.555754538
CDC7	-7.560235314
None	-7.561969866
OXSM	-7.563581191
MRGBP	-7.575905205
DPY30	-7.578985313
RPL17	-7.582047361
LBHD1	-7.586971389
SARS1	-7.588496265
SLC17A9	-7.595410679
GCATP1	-7.603205432
HOXA6	-7.603733398
DPY19L2	-7.605781509
ATP5F1C	-7.60709808
JCAD	-7.609092783
ZBED10P	-7.610593994
ACADSB	-7.613403647
TMEM86B	-7.62731013
RAP1GAP2	-7.629483943
C5orf63	-7.629492736
SH2B1	-7.634281333
IRX5	-7.638286844
None	-7.643764889
PARS2	-7.645491156
SMTN	-7.647187402
PARP3	-7.650829451
LRCOL1	-7.651143918
SPINT1	-7.65371002
TBX6	-7.654006233
NT5DC1	-7.654341965
NME2	-7.664107238
DNAJC4	-7.665277345
NUDT16L1	-7.666399627
LRP8	-7.669584273
CSPG5	-7.672631888
CEP70	-7.675379963
SDCCAG8	-7.682291375
FKBP8	-7.685751449
None	-7.6882532
EMB	-7.689928364
LTBP3	-7.691512224
AVPR1B	-7.694148604
MVK	-7.699463711
SACM1L	-7.699715936
THAP4	-7.701096844
XXYLT1	-7.707353759
ITGA2	-7.71813826
IFITM2	-7.720786036
TRAP1	-7.721365922
TUSC8	-7.722126481
BIVM	-7.723178286
SRM	-7.743563875
KCNQ4	-7.743722098
JAG2	-7.74404043
NRSN2	-7.747791815
POLE	-7.761254427
SDHB	-7.761436925
PPARGC1B	-7.764565102
COX7A2L	-7.765562579
FAM181B	-7.766830369
SPIDR	-7.770565151
RNF207	-7.771403532
ORC5	-7.775639422
PPM1H	-7.780613715
WDR77	-7.784556112
IFTAP	-7.78970998
CSF3R	-7.792610725
RRP1B	-7.80372371
LPO	-7.806202827
NHLRC1	-7.813409498
SFXN1	-7.822257242
PCDHB14	-7.828539516
ATP6V0E2-AS1	-7.841615193
OBSCN	-7.844219054
KIFC2	-7.846084531
MFSD10	-7.852175962
RIBC2	-7.855489136
F13A1	-7.857383733
MSRB2	-7.863867495
GALNT12	-7.871808708
FAM171A2	-7.879515087
POP7	-7.882646015
SLC26A2	-7.896046208
COMMD8	-7.897753073
ABCB10	-7.898291359
TRIM66	-7.909170458
MTERF2	-7.915479132
SRR	-7.935231723
AGAP2	-7.935293949
ZNF250	-7.94128053
CERS1	-7.94270901
ESYT3	-7.944831116
CCDC154	-7.948720361
TTC28-AS1	-7.949439712
PARP15	-7.954440736
HMMR	-7.960147253
DECR2	-7.960805523
KIF2C	-7.961345135
USF1	-7.963126257
MLST8	-7.967437702
MNX1-AS1	-7.967610364
AJAP1	-7.968558806
RNASEL	-7.968929423
BTN3A2	-7.974812979
YIF1B	-7.975661603
None	-7.977030728
TECR	-7.979597741
FTCDNL1	-7.983144089
ISCA2	-7.989275792
ZNF789	-7.993582007
QPRT	-8.005201069
CENPI	-8.007166108
PARD6A	-8.012392296
PDCD4	-8.014703948
RAB3A	-8.021200778
SLF2	-8.02259405
FAM86JP	-8.025716058
SPDL1	-8.034362326
ZNF22	-8.037737736
ACAD9	-8.038459115
SCUBE1	-8.041268709
C11orf68	-8.043899018
AGMAT	-8.044505352
AK2	-8.049022258
ARX	-8.04918688
SH3TC2	-8.057727658
CENPBD1P	-8.066900766
ACBD4	-8.073150779
ARHGAP25	-8.076530922
ARL6IP4	-8.085365661
KCNJ5-AS1	-8.086971751
FAM86C2P	-8.093879563
TCHH	-8.102103804
GDPD3	-8.103378017
LINC02701	-8.103415409
ARHGEF25	-8.109389701
RHOT1	-8.109723789
AGPAT2	-8.109797725
CEP97	-8.110516091
ASNS	-8.113944281
TRPV2	-8.115796016
NNT	-8.124050383
TUBGCP3	-8.124914833
PTPN23	-8.12567824
VEGFB	-8.12575028
PFKFB4	-8.13173342
P3H3	-8.134428543
None	-8.138469048
CLMN	-8.138983879
ERMP1	-8.148977903
SLAIN1	-8.150141853
NLRP12	-8.152512905
None	-8.157774903
ENOPH1	-8.157784971
SHH	-8.159280219
AGBL5	-8.165875876
LINC02953	-8.171612798
C1QBP	-8.171955081
CNPY4	-8.172504111
HERC2P3	-8.178395055
PET117	-8.179953833
SIVA1	-8.182036956
PRSS16	-8.187230449
EXD2	-8.191817689
KNL1	-8.193129599
SARM1	-8.195690912
None	-8.195935997
MILIP	-8.196983025
None	-8.200611479
DUSP23	-8.20860352
EPHB6	-8.215574628
CFAP68	-8.224091155
EIF4B	-8.229524171
ABCB8	-8.230973445
EEFSEC	-8.23899857
SPON2	-8.245540692
TLE6	-8.24938337
JOSD2	-8.252518947
PIMREG	-8.258355159
CD244	-8.263808811
NT5C1A	-8.27287962
FXN	-8.273336992
PCM1	-8.279018748
POLA2	-8.280337545
CHEK1	-8.282945549
None	-8.284022341
C14orf93	-8.286805655
TMEM14B	-8.288797633
SHANK1	-8.29243372
CAPN3	-8.292917288
P2RY8	-8.304452259
MIR4453HG	-8.306883294
JMJD4	-8.308162263
ACOT7	-8.309260992
COG4	-8.309653612
FAM162A	-8.31307923
RAD51	-8.330528413
ATP2A1-AS1	-8.334304581
ZNF618	-8.337139036
GCDH	-8.339117298
GNA11	-8.34065009
LY9	-8.341410562
C1RL	-8.343235968
GEMIN2	-8.344251274
ATR	-8.344954968
SPOUT1	-8.34788888
PSMG3-AS1	-8.354827368
SDHAF3	-8.354998799
VAMP8	-8.35905145
GAB3	-8.367830172
TUB	-8.382239153
KIT	-8.382754435
CDH26	-8.384718447
CENPP	-8.384943363
CENPO	-8.386181295
TCEANC2	-8.398948538
HOXB13	-8.400067505
MUTYH	-8.40260427
ADAMTSL4	-8.404399194
MRPL37	-8.405513385
SAP25	-8.41727489
TADA1	-8.423881467
SLIT1	-8.425431681
OPHN1	-8.428578558
None	-8.437897538
LIG1	-8.453855157
DDX55	-8.454219399
ADGRL1	-8.454320063
TSPEAR-AS1	-8.457203631
DMAP1	-8.459910121
DNM1	-8.463741937
HTR1B	-8.466477861
C3orf70	-8.468135378
NT5M	-8.472105266
GLI4	-8.484490985
TRPM2	-8.487585839
EEIG2	-8.489124581
ZBTB42	-8.490654796
NOS3	-8.493000679
ACYP1	-8.495189329
PRKCQ	-8.506953177
ZNF75D	-8.520497209
VPS29	-8.534640612
LINC00563	-8.53542101
MRPL55	-8.539456927
WDFY4	-8.542722606
NMNAT3	-8.546358386
SDC3	-8.548697632
FUCA1	-8.549111436
ZNF684	-8.549411119
CLSTN1	-8.566496642
ZNF248	-8.570445743
KIAA2013	-8.575436087
NINL	-8.588879363
USF2	-8.597815135
PHF10	-8.603110758
EEF2K	-8.610837712
MRPL4	-8.611279404
CEP43	-8.613386188
EIPR1	-8.615250049
BRF1	-8.615505019
SCAP	-8.619359993
KDM8	-8.622004818
IQSEC2	-8.625118484
STN1	-8.629233212
PFAS	-8.629826319
FCHO1	-8.629906984
MOCOS	-8.63505605
None	-8.63750786
TNNT1	-8.641608897
DISC1	-8.6513335
ALKBH4	-8.653810713
RPL18A	-8.65888939
ADAMTS1	-8.662227565
SLC26A6	-8.664776798
STX10	-8.666413676
DLGAP1-AS3	-8.667466134
None	-8.667555139
CAP1	-8.670491682
ULK3	-8.67232138
LAPTM4B	-8.672935933
RPL4	-8.683118951
SLC66A3	-8.683194499
MTM1	-8.68367811
CYTH4	-8.683910134
RREB1	-8.684044775
TXLNGY	-8.684542245
TMEM241	-8.690906378
ASAH1	-8.697524317
NUDT14	-8.697617268
LLGL2	-8.699229349
TRMU	-8.701662595
AMH	-8.708531914
RNASEH2C	-8.720438992
NUP205	-8.731226827
TRIM28	-8.737764834
TTC31	-8.737930048
ASPHD2	-8.738597242
DUXAP9	-8.756522837
DVL1	-8.768441449
TSR3	-8.774515273
VAT1	-8.782254641
ARMC1	-8.782426515
CUTA	-8.786481454
LINC01625	-8.804981766
LDLRAD4	-8.816010888
None	-8.82345508
ADRB2	-8.825058352
HEXD	-8.825748228
APPL1	-8.829030302
SLC2A11	-8.832322189
FKBP9	-8.834300265
LLGL1	-8.83666764
PCDHB16	-8.837901222
RTN3	-8.838018669
NARS1	-8.846584197
HES6	-8.850650607
BRICD5	-8.853224843
CXCR2	-8.859376315
HSD17B4	-8.860548938
PKN3	-8.863799545
EIF2B3	-8.868448194
SCAMP1	-8.882646354
SNTB1	-8.889454584
SLC46A1	-8.89108123
NARS2	-8.891801442
ERP29	-8.894192702
MBD3	-8.896333246
TBC1D8-AS1	-8.8965126
CIZ1	-8.897345807
RTL8C	-8.897982619
FLYWCH1	-8.902055807
RNASE3	-8.902280016
CORO7	-8.903463576
CEL	-8.917267003
ADK	-8.935626027
STK36	-8.935952382
HERC2P9	-8.93604812
SPC25	-8.936427761
LINC01133	-8.937428836
ZNF285	-8.937493164
GEMIN6	-8.939613272
PRTFDC1	-8.942940253
AKAP7	-8.94840264
KHK	-8.949187481
ACTL6A	-8.94941977
UPF3A	-8.961907831
PLTP	-8.962353594
DOC2A	-8.962574276
ERG28	-8.963146369
TLE5	-8.963303652
PKD1	-8.968945003
SLC40A1	-8.973825777
OGFR	-8.976658167
TUBB4B	-8.978264324
FAAH	-8.979918647
LINC02987	-8.988682877
ABCC13	-8.994041777
TMEM9	-8.997231189
HOXB6	-8.998305049
None	-9.000079739
OCEL1	-9.0005516
PATZ1	-9.008851235
PIP4P2	-9.027333226
PIK3CB	-9.03213441
NUSAP1	-9.035627293
RPL26	-9.037516602
SLC35F3	-9.039941375
LSM4	-9.046678142
None	-9.046689601
IQCD	-9.049027232
C17orf58	-9.049965856
TLX1	-9.053326196
ALDH3A2	-9.060808467
None	-9.063165328
MLC1	-9.06405086
LIAS	-9.066977839
CCDC177	-9.07614774
PRIM2	-9.081767117
TCF3	-9.083881271
DLAT	-9.092979147
MPP2	-9.097214057
PDIA4	-9.104674694
MDK	-9.10686048
None	-9.109723311
PROX2	-9.112556333
CD27-AS1	-9.113937367
KLHL13	-9.114545562
CTPS1	-9.127514233
HCN2	-9.135082306
ANXA4	-9.148783763
CPSF6	-9.15503542
HPS3	-9.157604442
CEP192	-9.160494295
CDK5RAP2	-9.169505002
CNPY3	-9.17579248
None	-9.185092082
NME3	-9.18637678
ZNF512B	-9.187280738
RCOR2	-9.188704251
DAB2	-9.189661605
GVQW3	-9.191565614
EEF2KMT	-9.197073273
MSH6	-9.198833759
WAS	-9.210223427
LRRC8C	-9.210777058
MLLT1	-9.215122121
TMEM19	-9.21638503
CRYZL2P	-9.219061035
METTL26	-9.228625306
SPINT2	-9.236752639
IRF2BP1	-9.241104311
HMOX2	-9.242288184
DDX54	-9.246741594
L3MBTL1	-9.247179632
HACD4	-9.257126923
ARL17A	-9.260402645
MOSPD3	-9.261957928
SYTL1	-9.264751387
NIPAL3	-9.26932319
RCN2	-9.270897753
NIPSNAP3A	-9.272278784
PPP1R21	-9.272776502
MYO1F	-9.275770295
ZMYND8	-9.277557757
TRAM1L1	-9.285472047
TNFSF11	-9.297477113
MTRFR	-9.299491051
TMEM121B	-9.303829741
HSDL2	-9.31498682
RACGAP1	-9.315915807
CLN6	-9.318387982
ECE2	-9.321930702
SLC38A5	-9.322333186
NUDT5	-9.324933908
None	-9.325827484
C16orf86	-9.325939752
RCAN3	-9.333089003
WDR81	-9.335223014
TAF6L	-9.336751596
GSTM4	-9.339964321
STAR	-9.344612167
TIPIN	-9.353914904
PROCA1	-9.356732369
FBXO9	-9.365928137
NXPH4	-9.367781258
ETFB	-9.374256379
AKTIP	-9.382523428
SLC25A29	-9.383139649
PKD1P4	-9.384773943
MIF4GD-DT	-9.3857735
PRKAR2B	-9.391244476
BCKDHB	-9.409507238
None	-9.411818727
PCDH8	-9.412049458
CCDC125	-9.414244524
CASP8AP2	-9.415360383
PABIR2	-9.421285166
RPL29	-9.429220533
WDR3	-9.432415585
NTPCR	-9.432534395
SPRYD3	-9.44796788
LRP8-DT	-9.449774434
NLRC4	-9.458759154
RPL7AP70	-9.460045821
PPP2R5D	-9.48585565
EVL	-9.492035011
SCAMP4	-9.494862606
ASPSCR1	-9.502130112
ECI2	-9.502987857
DNASE1L1	-9.50878219
LINC02610	-9.510493549
TSPAN32	-9.514522599
MZT2A	-9.525223377
EXD3	-9.529795853
SLC10A3	-9.537092511
CCDC136	-9.537911948
AK1	-9.541188864
PDCD2L	-9.550500377
FAM200B	-9.557409457
DCAF4	-9.563320317
EEF1AKMT1	-9.58268761
CMTM1	-9.587757793
JARID2	-9.589882173
BANK1	-9.590963199
SEPHS2	-9.594395642
TMC6	-9.595675426
SPATA33	-9.599807668
None	-9.601005375
MRM2	-9.609697666
BBS2	-9.610879193
CCP110	-9.61272237
DBNDD1	-9.616107413
LRBA	-9.617597572
CALHM2	-9.621705429
PCBP4	-9.625098947
MTUS2	-9.626805387
ZDHHC8	-9.628489681
ZNF500	-9.630133573
CEP44	-9.630500803
HMCES	-9.63885213
AGT	-9.641444442
IFT27	-9.643598973
LTB4R	-9.647039783
AURKAIP1	-9.647797416
MMAB	-9.650906559
TRUB2	-9.651729316
LRP11	-9.667110275
P2RX1	-9.675216217
TMEM121	-9.685035512
RDM1	-9.686618676
DMAC2L	-9.6902474
SPATA20	-9.694548591
LPIN3	-9.697677278
C15orf62	-9.711096088
ALKBH5	-9.711511364
RPLP0	-9.71263456
RABL6	-9.712646671
FDPS	-9.713734427
ZNF239	-9.736085265
SEC31B	-9.745466828
ZNF69	-9.746139269
None	-9.752417663
None	-9.760418444
DNAJC17	-9.765605632
RTRAF	-9.767215474
PTGES2	-9.775087927
MGST2	-9.776347255
CLSPN	-9.779897604
ACTG1	-9.78163299
COMMD6	-9.785276058
CENPV	-9.78569963
PBXIP1	-9.794142559
C8orf82	-9.797035872
GART	-9.800530442
TLN1	-9.806469214
SLC9A3-OT1	-9.811608131
POLR3GL	-9.814545944
PAQR8	-9.818772949
ACY1	-9.820368961
METRN	-9.826968907
UTRN	-9.833926348
ZNF391	-9.838234935
LRRC27	-9.856228018
METAP1D	-9.860165106
SLC25A19	-9.865667643
MCPH1-DT	-9.870047511
CCDC116	-9.874558212
SACS	-9.882221472
None	-9.884078923
CCNO	-9.88463897
PDGFRB	-9.885505029
MLNR	-9.890276227
RAD51C	-9.897033581
TPGS2	-9.899022385
MMS19	-9.912682111
ARL2	-9.915770075
EIF3L	-9.933519194
WDR90	-9.938156627
PPM1G	-9.94531283
IL11RA	-9.947483516
AZU1	-9.948095082
KNSTRN	-9.951810627
DEXI	-9.958318652
TBC1D31	-9.963440197
DCTPP1	-9.966721617
HS1BP3	-9.972027116
KIF4A	-9.973386139
MEGF8	-9.976055002
SERPINB10	-9.981164573
TRIM58	-9.982358195
MON1A	-9.985226942
EEF2	-9.988056748
CTSL	-9.998204122
TMUB1	-10.01849163
PRMT2	-10.01992688
MINDY1	-10.03433652
MAP6D1	-10.03835607
PCCB	-10.04195803
PARL	-10.04973127
ATP5F1A	-10.05253796
MBD4	-10.05543225
KAT8	-10.05772595
IL9R	-10.06282466
POP1	-10.08121851
MPO	-10.10122479
ITGB3BP	-10.10776564
MYCBPAP	-10.10794574
None	-10.10855863
RPL5	-10.11860161
RASSF7	-10.12064919
BCL7C	-10.13028414
ANKMY1	-10.13261681
DEPDC1B	-10.13329377
ABCD1	-10.13389905
TTPA	-10.13440981
NADK2	-10.15318733
FOXRED1	-10.16554658
CPLANE2	-10.1676161
SYNJ2BP	-10.17300144
TPRN	-10.17465368
UBXN8	-10.17806309
DUS2	-10.18668879
None	-10.18766929
PLCXD1	-10.19036169
MGME1	-10.19243105
ZNF544	-10.19521321
GCSH	-10.20071373
EXOSC4	-10.20100016
CD99L2	-10.2041708
